ID,Work Item Type,Title,Assigned To,State,Tags,Description,Repro Steps
"13792","Bug","[Vega Declarative chart] For bar charts, the Y-axis labels overlap the chart title, and deselecting the legend does not hide the legend data.",,"New","Test workflow bugs; VegaDeclarativechart","<div><a href=""https://fluentuipr.z22.web.core.windows.net/pull/35546/chart-docsite/storybook/index.html?path=/docs/charts-vegadeclarativechart--docs&amp;globals=storybook_fluentui-react-addon_theme:web-light"">Charts / VegaDeclarativeChart - Docs ⋅ Storybook</a><br> </div>","<div><div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Repro steps:</b> </div><div style=""box-sizing:border-box;"">1. Click on link provided. </div><div style=""box-sizing:border-box;"">2. select <span>conversional funnel,&nbsp;</span>bar chart,&nbsp;<span>data 004, data 013</span> </div><div style=""box-sizing:border-box;"">3. select any legend and observe the deselected legend and the y axis data and observe. </div><div style=""box-sizing:border-box;""><br> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Actual behavior:&nbsp;</b></span></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span><span style=""box-sizing:border-box;display:inline !important;""></span><span style=""display:inline !important;""></span>For bar charts, the Y-axis labels overlap the chart title, and deselecting the legend does not hide the legend data.<div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Expected behavior:</b><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">&nbsp;</b></span></span></span></span> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">deselected data should not be visible properly and the text should be visible properly.</b> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""></b> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Note:<span style=""box-sizing:border-box;"">&nbsp;</span></b>pleas</span><span style=""box-sizing:border-box;"">e find attached Video for reference</span></span></span></span> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b><br></b></span></span></span></span> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b>same issue observed in:</b></span></span></span></span> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span>1048,1064,1106,1114,1145,1153,1156,1160,<br></span><span></span><br></span></span></span></span> </div> </div><br> </div>"
"13791","Bug","[Vega Declarative chart] some of the chart numbers are missing in the chart type.",,"New","Test workflow bugs; VegaDeclarativechart","<div><a href=""https://fluentuipr.z22.web.core.windows.net/pull/35546/chart-docsite/storybook/index.html?path=/docs/charts-vegadeclarativechart--docs&amp;globals=storybook_fluentui-react-addon_theme:web-light"">Charts / VegaDeclarativeChart - Docs ⋅ Storybook</a><br> </div>","<div><div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Repro steps:</b> </div><div style=""box-sizing:border-box;"">1. Click on link provided. </div><div style=""box-sizing:border-box;"">2. select chart type&nbsp; </div><div style=""box-sizing:border-box;"">3. scroll the charts and observe the chart numbers. </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Actual behavior:&nbsp;</b></span></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span><span style=""box-sizing:border-box;display:inline !important;""></span><span style=""display:inline !important;"">&nbsp;some of the chart numbers are missing in the chart type.</span><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Expected behavior:</b><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">&nbsp;</b></span></span></span></span> </div><div style=""box-sizing:border-box;""><b>chart numbers should not miss in the middle of the chart.</b> </div><div style=""box-sizing:border-box;""><b><br></b> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Note:<span style=""box-sizing:border-box;"">&nbsp;</span></b>pleas</span><span style=""box-sizing:border-box;"">e find attached Video for reference</span></span></span></span> </div> </div><br><br> </div>"
"13787","Bug","[Vega Declarative chart] Dark theme is not applied properly to the chart.",,"New","Test workflow bugs; VegaDeclarativechart","<div><a href=""https://fluentuipr.z22.web.core.windows.net/pull/35546/chart-docsite/storybook/index.html?path=/docs/charts-vegadeclarativechart--docs&amp;globals=storybook_fluentui-react-addon_theme:web-light"">Charts / VegaDeclarativeChart - Docs ⋅ Storybook</a><br> </div>","<div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Repro steps:</b> </div><div style=""box-sizing:border-box;"">1. Click on link provided. </div><div style=""box-sizing:border-box;"">2. select any chart&nbsp; </div><div style=""box-sizing:border-box;"">3. Apply the dark theme and observe the chart. </div><div style=""box-sizing:border-box;""><br> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Actual behavior:&nbsp;</b></span></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span><span style=""display:inline !important;""></span>Dark theme is not applied properly to the chart.<div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Expected behavior:</b><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">&nbsp;</b></span></span></span></span> </div><div style=""box-sizing:border-box;""><b>x axis data is cutting off and text not visible completely.</b> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""></b> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Note:<span style=""box-sizing:border-box;"">&nbsp;</span></b>pleas</span><span style=""box-sizing:border-box;"">e find attached Video for reference</span></span></span></span> </div> </div><br style=""box-sizing:border-box;""><br>"
"13744","Bug","[Vega Declarative chart] The x-axis bar text is missing, but they appear on mouse hover.",,"New","Test workflow bugs; VegaDeclarativechart","<div><a href=""https://fluentuipr.z22.web.core.windows.net/pull/35546/chart-docsite/storybook/index.html?path=/docs/charts-vegadeclarativechart--docs"">Charts / VegaDeclarativeChart - Docs ⋅ Storybook</a><br> </div>","<div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Repro steps:</b> </div><div style=""box-sizing:border-box;"">1. Click on link provided. </div><div style=""box-sizing:border-box;"">2. select chart&nbsp; ordering value ascending </div><div style=""box-sizing:border-box;"">3. observe the x axis text of the bars </div><div style=""box-sizing:border-box;""><br> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Actual behavior:&nbsp;</b></span></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span>x axis text is missing for 2 bars.<div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Expected behavior:</b><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">&nbsp;</b></span></span></span></span> </div><div style=""box-sizing:border-box;""><b>all bar data should be visible.</b> </div><div style=""box-sizing:border-box;""><b><br></b> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Note:<span style=""box-sizing:border-box;"">&nbsp;</span></b>pleas</span><span style=""box-sizing:border-box;"">e find attached Video for reference</span></span></span></span> </div> </div><div><br> </div><div><b>same issue observed in:</b> </div><div><b><span>compaignperformancecombo,91, 98, 100, 104, 106,121,137,186,187,198,202,219,224,229,242,243,254,266,269,270,274,292,299,303,304,317,319,321,324,326,345,347,351,356,372,374,495,504,508,518,527,640,641,642,643,644,646,647,648,654,658,659,661,663,667,668,674,677,751,753,772,775,779,787,802,813,817,824,843,844,845,849,861,981,982,983,984,994,995,997,999,1000,1001,1063,1093,1115,1116,1118,1150,1154,<br></span><div><br> </div><span></span><br></b> </div><div><br> </div><br>"
"13743","Bug","[Vega Declarative chart] When all legends are deselected in the previous chart, the next chart is not shown.",,"New","Test workflow bugs; VegaDeclarativechart","<div><a href=""https://fluentuipr.z22.web.core.windows.net/pull/35546/chart-docsite/storybook/index.html?path=/docs/charts-vegadeclarativechart--docs"">Charts / VegaDeclarativeChart - Docs ⋅ Storybook</a><br> </div>","<div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Repro steps:</b> </div><div style=""box-sizing:border-box;"">1. Click on link provided. </div><div style=""box-sizing:border-box;"">2. select chart streaming<span style=""font-family:Consolas;font-size:11pt;"">&nbsp;viewership combo</span> </div><div style=""box-sizing:border-box;"">3. deselect the legends in the above and below chart&nbsp; </div><div style=""box-sizing:border-box;"">4.observe the chart </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Actual behavior:&nbsp;</b></span></span> </div> </div>When all legends are deselected in the previous chart, the next chart is not shown.<div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Expected behavior:</b><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">&nbsp;</b></span></span></span></span> </div><div style=""box-sizing:border-box;""><b>chart should be visible.</b> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""></b> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Note:<span style=""box-sizing:border-box;"">&nbsp;</span></b>pleas</span><span style=""box-sizing:border-box;"">e find attached Video for reference</span></span></span></span> </div> </div><br style=""box-sizing:border-box;""><br>"
"13742","Bug","[Vega Declarative chart] Data is not visible as we mouse hover on the chart.","Thanneeru Deepika (TATA CONSULTANCY SERVICES LTD) <v-tdeepika@microsoft.com>","Closed","Test workflow bugs; VegaDeclarativechart","<div><a href=""https://fluentuipr.z22.web.core.windows.net/pull/35546/chart-docsite/storybook/index.html?path=/docs/charts-vegadeclarativechart--docs"">Charts / VegaDeclarativeChart - Docs ⋅ Storybook</a><br> </div>","<div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Repro steps:</b> </div><div style=""box-sizing:border-box;"">1. Click on link provided. </div><div style=""box-sizing:border-box;"">2. select chart&nbsp; Multiplot Mobile App analytics. </div><div style=""box-sizing:border-box;"">3. mouse hover on the chart preview chart and observe&nbsp; </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Actual behavior:&nbsp;</b></span></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span><span style=""display:inline !important;"">Data is not visible as we mouse hover on the chart.</span><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Expected behavior:</b><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">&nbsp;</b></span></span></span></span> </div><div style=""box-sizing:border-box;""><b>data should be visible.</b> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""></b> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Note:<span style=""box-sizing:border-box;"">&nbsp;</span></b>pleas</span><span style=""box-sizing:border-box;"">e find attached Video for reference</span></span></span></span> </div> </div><br><br>"
"13741","Bug","[Vega Declarative chart] legends are not working as per the selection of the legends.",,"New","Test workflow bugs; VegaDeclarativechart","<div><a href=""https://fluentuipr.z22.web.core.windows.net/pull/35546/chart-docsite/storybook/index.html?path=/docs/charts-vegadeclarativechart--docs"">Charts / VegaDeclarativeChart - Docs ⋅ Storybook</a><br> </div>","<div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Repro steps:</b> </div><div style=""box-sizing:border-box;"">1. Click on link provided. </div><div style=""box-sizing:border-box;"">2. select multiplot web analytics </div><div style=""box-sizing:border-box;"">3. select the legends and mouse hover on the chart. </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Actual behavior:&nbsp;</b></span></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span><span style=""display:inline !important;"">legends are not working as per the selection of the legends.</span><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Expected behavior:</b><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">&nbsp;</b></span></span></span></span> </div><div style=""box-sizing:border-box;""><b>selected legends data should only visible on the chart.</b> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""></b> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Note:<span style=""box-sizing:border-box;"">&nbsp;</span></b>pleas</span><span style=""box-sizing:border-box;"">e find attached Video for reference</span></span></span></span> </div><div style=""box-sizing:border-box;""><br> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b>same issue observed in: 1020</b></span></span></span></span> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b><br></b></span></span></span></span> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b>unable to select/deselect the legends: 423,565,567,1021,1022</b></span></span></span></span> </div> </div><div><br> </div><div><br> </div><br>"
"13740","Bug","[Vega Declarative chart] Text is of the chart is overlapping as we move the horizontal slider.",,"New","Test workflow bugs; VegaDeclarativechart","<div><a href=""https://fluentuipr.z22.web.core.windows.net/pull/35546/chart-docsite/storybook/index.html?path=/docs/charts-vegadeclarativechart--docs"">Charts / VegaDeclarativeChart - Docs ⋅ Storybook</a><br> </div>","<div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Repro steps:</b> </div><div style=""box-sizing:border-box;"">1. Click on link provided. </div><div style=""box-sizing:border-box;"">2. select chart&nbsp; &nbsp;<span style=""font-family:Consolas;font-size:11pt;"">multi plot web analytics</span> </div><div style=""box-sizing:border-box;"">3. move the horizontal slider and observe the text of the chart. </div><div style=""box-sizing:border-box;""><br> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Actual behavior:&nbsp;</b></span></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span><span style=""display:inline !important;""></span>Text is of the chart is overlapping as we move the horizontal slider.<div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Expected behavior:</b><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">&nbsp;</b></span></span></span></span> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">text and data should be visible.</b> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""></b> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Note:<span style=""box-sizing:border-box;"">&nbsp;</span></b>pleas</span><span style=""box-sizing:border-box;"">e find attached Video for reference</span></span></span></span> </div> </div><br><br><br>"
"13739","Bug","[Vega Declarative chart] Mouse hover data disappears when hovering over it.","Thanneeru Deepika (TATA CONSULTANCY SERVICES LTD) <v-tdeepika@microsoft.com>","Closed","Test workflow bugs; VegaDeclarativechart","<div><a href=""https://fluentuipr.z22.web.core.windows.net/pull/35546/chart-docsite/storybook/index.html?path=/docs/charts-vegadeclarativechart--docs"" style=""box-sizing:border-box;color:rgb(0, 90, 158);text-decoration:underline;cursor:pointer;"">Charts / VegaDeclarativeChart - Docs ⋅ Storybook</a><br> </div>","<div><div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Repro steps:</b> </div><div style=""box-sizing:border-box;"">1. Click on link provided. </div><div style=""box-sizing:border-box;"">2. select chart grouped bar </div><div style=""box-sizing:border-box;"">3. mouse hover on the chart and observe. </div><div style=""box-sizing:border-box;""><br> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Actual behavior:&nbsp;</b></span></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span><span style=""display:inline !important;""></span>Mouse hover data disappears when hovering over it.<div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Expected behavior:</b><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">&nbsp;</b></span></span></span></span> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">&nbsp;data should be visible.</b> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""></b> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Note:<span style=""box-sizing:border-box;"">&nbsp;</span></b>pleas</span><span style=""box-sizing:border-box;"">e find attached Video for reference</span></span></span></span> </div> </div><br> </div>"
"13738","Bug","[Vega Declarative chart] On mouse hover, the same data is displayed twice.",,"New","Test workflow bugs; VegaDeclarativechart","<div><a href=""https://fluentuipr.z22.web.core.windows.net/pull/35546/chart-docsite/storybook/index.html?path=/docs/charts-vegadeclarativechart--docs"">Charts / VegaDeclarativeChart - Docs ⋅ Storybook</a><br> </div><div><br> </div><div><a href=""https://fluentuipr.z22.web.core.windows.net/pull/35546/chart-docsite/storybook/index.html?path=/docs/charts-vegadeclarativechart--docs&amp;globals=storybook_fluentui-react-addon_theme:web-light"">Charts / VegaDeclarativeChart - Docs ⋅ Storybook</a><br> </div><div> </div>","<div><div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Repro steps:</b> </div><div style=""box-sizing:border-box;"">1. Click on link provided. </div><div style=""box-sizing:border-box;"">2. select chart ordering value ascending </div><div style=""box-sizing:border-box;"">3. observe the mouse hover chart data. </div><div style=""box-sizing:border-box;""><br> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Actual behavior:&nbsp;</b></span></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span><span style=""display:inline !important;""></span>On mouse hover, the same data is displayed twice.<div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Expected behavior:</b><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">&nbsp;</b></span></span></span></span> </div><div style=""box-sizing:border-box;""><b>should be displayed only once.</b> </div><div style=""box-sizing:border-box;""><b><br></b> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Note:<span style=""box-sizing:border-box;"">&nbsp;</span></b>pleas</span><span style=""box-sizing:border-box;"">e find attached Video for reference</span></span></span></span> </div> </div><br> </div><div><b>same issue observed in</b> :&nbsp;<a href=""https://fluentuipr.z22.web.core.windows.net/pull/35546/chart-docsite/storybook/index.html?path=/docs/charts-vegadeclarativechart--docs&amp;globals=storybook_fluentui-react-addon_theme:web-light"">Charts / VegaDeclarativeChart - Docs ⋅ Storybook</a> </div><div><span>&nbsp;bar chart,conversionfunnel, 4,13,14,22,31,32,41,49,50,58,62,67,68,76,77,90,91,98,100,104,106,121,142,152,175,182,186,205,221,229,237,240,242,243,244,245,246,342,345,347,348,351,374,375,384,388,434,437,453,449,456,461,486,492,518,540,637,640,641,642,643,644,646,649,660,849,857,921,977,978,979,981,983,984,995,997,998,999,1000,1026,1033,1036,1052,1053,1063,1072,1073,1074, 1077,1110,1115,1116,1118,1119, 1121,1122, 1125,1130,1133,1135,1152,<br></span><div><br> </div><span></span><br> </div>"
"13737","Bug","[Vega Declarative chart] The annotation content is missing, with just the text box shown on the chart.",,"New","Test workflow bugs; VegaDeclarativechart","<div><a href=""https://fluentuipr.z22.web.core.windows.net/pull/35546/chart-docsite/storybook/index.html?path=/docs/charts-vegadeclarativechart--docs"">Charts / VegaDeclarativeChart - Docs ⋅ Storybook</a><br> </div><div><br> </div><div><br> </div><div><a href=""https://fluentuipr.z22.web.core.windows.net/pull/35546/chart-docsite/storybook/index.html?path=/docs/charts-vegadeclarativechart--docs&amp;globals=storybook_fluentui-react-addon_theme:web-dark"">Charts / VegaDeclarativeChart - Docs ⋅ Storybook</a><br> </div><div> </div>","<div><div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Repro steps:</b> </div><div style=""box-sizing:border-box;"">1. Click on link provided. </div><div style=""box-sizing:border-box;"">2. select line&nbsp; chart&nbsp; Annotations&nbsp; </div><div style=""box-sizing:border-box;"">3. observe the chart. </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Actual behavior:&nbsp;</b></span></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span><span style=""display:inline !important;""></span>The annotation content is missing, with just the text box shown on the chart.<div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Expected behavior:</b><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">&nbsp;</b></span></span></span></span> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">text should be visible on the Annotation chart.</b> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""></b> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Note:<span style=""box-sizing:border-box;"">&nbsp;</span></b>pleas</span><span style=""box-sizing:border-box;"">e find attached Video for reference</span></span></span></span> </div> </div><br><b>same issue observed on :</b> 1097 </div>"
"13736","Bug","[Vega Declarative chart] Legends are misaligned relative to the bar data displayed.",,"New","Test workflow bugs; VegaDeclarativechart","<div><a href=""https://fluentuipr.z22.web.core.windows.net/pull/35546/chart-docsite/storybook/index.html?path=/docs/charts-vegadeclarativechart--docs"">Charts / VegaDeclarativeChart - Docs ⋅ Storybook</a><br> </div>","<div><div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Repro steps:</b> </div><div style=""box-sizing:border-box;"">1. Click on link provided. </div><div style=""box-sizing:border-box;"">2. select chart&nbsp; ordering value ascending </div><div style=""box-sizing:border-box;"">3. observe the legends </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Actual behavior:&nbsp;</b></span></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span> </div><span style=""box-sizing:border-box;display:inline !important;""></span><span style=""display:inline !important;""></span>Legends are misaligned relative to the bar data displayed.<div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Expected behavior:</b><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">&nbsp;</b></span></span></span></span> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">all the legends data should be visible as per bar data</b> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;""><br></b> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Note:<span style=""box-sizing:border-box;"">&nbsp;</span></b>pleas</span><span style=""box-sizing:border-box;"">e find attached Video for reference</span></span></span></span> </div> </div><br><br> </div>"
